open_time,open,high,low,close,volume,close_time
1727740800000,63327.60000000,63510.20000000,63280.70000000,63340.01000000,204.75380000,1727741099999
1727741100000,63340.00000000,63397.68000000,63292.00000000,63336.01000000,65.87792000,1727741399999
1727741400000,63336.01000000,63372.10000000,63166.84000000,63207.82000000,219.09937000,1727741699999
1727741700000,63207.83000000,63207.83000000,63071.42000000,63097.99000000,106.23009000,1727741999999
1727742000000,63097.99000000,63134.00000000,63006.70000000,63128.01000000,129.80738000,1727742299999
1727742300000,63128.02000000,63374.00000000,63090.00000000,63350.04000000,170.30164000,1727742599999
1727742600000,63350.03000000,63426.85000000,63255.03000000,63266.00000000,77.42670000,1727742899999
1727742900000,63266.00000000,63360.00000000,63256.00000000,63302.40000000,55.07289000,1727743199999
1727743200000,63302.39000000,63417.02000000,63302.39000000,63416.00000000,42.60463000,1727743499999
1727743500000,63416.00000000,63496.00000000,63408.00000000,63445.98000000,65.65915000,1727743799999
1727743800000,63445.99000000,63606.00000000,63445.98000000,63516.00000000,151.62982000,1727744099999
1727744100000,63516.00000000,63590.63000000,63510.00000000,63531.99000000,48.46996000,1727744399999
1727744400000,63532.00000000,63620.00000000,63477.00000000,63616.00000000,90.76201000,1727744699999
1727744700000,63615.99000000,63639.86000000,63544.00000000,63562.00000000,73.11902000,1727744999999
1727745000000,63562.00000000,63633.78000000,63370.01000000,63506.25000000,258.09097000,1727745299999
1727745300000,63506.25000000,63585.64000000,63472.00000000,63520.23000000,58.66315000,1727745599999
1727745600000,63520.23000000,63539.90000000,63466.45000000,63484.00000000,77.61280000,1727745899999
1727745900000,63484.00000000,63572.16000000,63456.01000000,63568.00000000,56.56143000,1727746199999
1727746200000,63568.00000000,63595.99000000,63544.01000000,63568.00000000,49.61927000,1727746499999
1727746500000,63568.00000000,63611.42000000,63548.00000000,63572.01000000,54.56438000,1727746799999
1727746800000,63572.01000000,63615.99000000,63567.09000000,63573.99000000,51.32784000,1727747099999
1727747100000,63574.00000000,63574.00000000,63472.54000000,63472.54000000,54.60610000,1727747399999
